id	re	R1_High	R1_Unsorted	R1_Low	R1_Medium	R1_Negative	R2_High	R2_Unsorted	R2_Low	R2_Medium	R2_Negative
gRNA_3095	RE67	371.66798289822634	415.1518792061886	363.8323258378009	355.75364342701295	407.43619242837104	614.3479093270146	503.0900614439795	712.8780419672167	505.9021406368611	593.4847802521464
gRNA_6412	RE127	281.9550215089993	337.9336296738375	335.7513074006552	323.02086267585923	440.2298371848009	258.5814646602406	265.3529918356073	225.59431707823316	227.8490557066779	279.2263462644647
gRNA_2317	RE55	577.7120370778797	518.9398490077357	572.6085933487539	524.5858809855954	693.6352739390317	281.1422635903287	250.94468458661507	284.2488395185738	248.1237598161704	243.16390301997666
gRNA_4603	RE98	435.7486696048171	543.848961760107	393.13425812003993	514.249213379968	519.7295820488733	356.6341677025466	408.2353720547805	363.2068504959554	455.6981114133558	463.6599845719894
gRNA_1184	RE31	742.3501090778898	686.6612082070359	588.4804733349666	789.0322938962322	714.5039569658506	752.315872014861	959.3531243287341	762.5087917244281	902.7070639226433	899.5003700696594
gRNA_599	RE20	753.1945329820821	587.855060955963	691.0372363228031	650.3486701873966	615.1292758857602	707.1942741546849	578.7336745011888	712.8780419672167	600.5174264811595	629.5472234966345
gRNA_2990	RE65	358.85184555690824	301.4002643036929	294.2402366674833	282.53558122048486	207.69308345738915	88.50774964880718	102.05884301369512	125.2048459784194	126.47553515921527	63.88204231880743
gRNA_6569	RE127	236.6056124551043	167.7213591993002	208.7762675109529	211.04029694822805	194.77437491697737	131.02617840166553	99.65745847219641	102.64541427059609	166.0594812777483	137.03728432905464
gRNA_2509	RE57	278.9974513533105	265.6972026919607	272.26378745580405	254.9711342721449	327.93644756429865	225.60798930088106	273.75783773085277	238.002004517536	240.40006301255423	331.7744778492902
gRNA_730	RE22	204.07234074252747	141.15163893010413	212.43900904623277	182.61446103275242	180.8619195657647	168.33826893988817	178.9031483416538	196.26705585806286	208.53981369763738	151.46226162684988
gRNA_4211	RE89	273.0823110419329	331.2911996065385	311.3330304987894	354.89225445987734	262.3491580514389	286.3486018049644	247.342607774367	243.6418624444918	272.260312327471	279.2263462644647
gRNA_3380	RE73	411.10225164074376	384.43064014493063	358.94867045742774	395.3775359152517	345.82389015871496	332.3379227009132	345.79937397581404	335.0075608611763	379.4266054776458	378.1404763064891
gRNA_1859	RE48	218.86019152097148	231.6547485970532	272.26378745580405	302.34752746460424	208.68683026819005	224.74026626510843	231.73360825462538	281.99289634779143	195.98880639176107	270.983502094296
gRNA_5523	RE112	542.221195209614	435.909473166498	349.18135969668145	502.1897678400692	479.9797096168371	623.8928627205133	639.9689803094059	591.0571107449709	661.3415388096371	540.9366486673209
gRNA_2216	RE53	191.25620340120932	252.41234255736265	256.3919074695913	222.23835352099115	184.83690680896834	225.60798930088106	180.10384061240316	180.47545366258652	211.43619999899346	193.70683799896446
gRNA_4153	RE88	241.534896047919	253.24264631577503	234.415458257912	282.53558122048486	234.52424734901356	254.2428494813775	286.9654527090957	274.0970952500533	310.878796345552	315.2887895089528
BRDN0000738369	NT	381.52655008385574	392.73367772905436	340.6349627810284	400.54586971806543	287.19282832146155	344.4860452017299	314.58137493633086	319.21595866569993	330.18803835459255	316.31914503022386
gRNA_3390	RE73	522.5040608383554	528.9034941086842	439.528984233585	461.7044863846948	586.3106183725339	340.14743002286684	336.19383580981923	305.68029964100594	307.98241004419594	252.43710271141646
gRNA_3280	RE71	647.7078640958481	794.6006968006449	670.2817009562172	736.4875669009591	951.015697936466	667.2790145091443	751.6333614890958	659.863377453832	744.3712794485112	856.2254381762738
gRNA_5956	RE121	145.90679434731433	156.0971065815269	125.75412604460905	136.09945680742868	169.93070464695475	229.94660447974417	240.13845414987088	153.40413561319855	177.6450264831726	219.46572603074165
gRNA_988	RE26	366.73869930541167	346.23666725796124	336.9722212457485	298.04058262892613	275.2678665918507	396.5494273480871	440.65406336501303	407.19774232621086	459.5599598151639	327.6530557642058
gRNA_1121	RE30	605.3160251976419	544.6792655185194	482.2609688118502	596.0811652578523	517.7420884272715	371.38545931068114	322.9862208315763	355.3110493982172	379.4266054776458	333.8351888918324
gRNA_3830	RE84	574.7544669221909	587.855060955963	548.190316446888	489.2689333330348	489.91717772484617	470.30588538875975	483.87898511198983	445.5487762295105	507.8330648377651	544.0277152311343
gRNA_294	RE13	457.4375174132017	481.57617987917877	560.3994548978209	473.7639319245935	551.5294799945023	406.9621037773585	435.85129428201566	409.4536854969932	478.86920182420437	484.26709499741116
gRNA_1980	RE49	192.24206011977225	193.46077571008388	307.6702889635095	193.81251760551555	216.63680475459728	440.8033021724907	386.6229111812921	353.0551062274349	461.4908840160679	383.29225391284456
gRNA_2675	RE60	502.7869264670967	492.3701287385396	593.3641287153398	571.1008852109192	521.7170756704751	421.7133953854931	462.2665242385014	382.3823674476052	430.59609680160315	379.1708318277602
gRNA_6375	RE127	371.66798289822634	445.04281450903414	371.15780890836066	427.2489276992698	448.17981167120814	327.9993075220502	318.18345174857893	347.41524830047905	295.43140273831966	361.65478796615173
gRNA_5648	RE114	444.62138007188355	379.44881759445633	343.07679047121496	355.75364342701295	293.15530918626695	441.6710252082633	351.8028353295608	428.629202448643	386.18484018081	323.5316336791215
gRNA_3292	RE71	641.7927237844705	584.5338459223135	672.7235286464037	656.378392957346	537.6170246432896	709.7974432620027	709.6091320128684	788.4521381884249	689.3399397227458	765.554152304418
gRNA_1256	RE33	499.8293563114079	476.59435732870446	449.29629499433133	474.6253208917292	431.28611588759276	465.09954717412404	427.44644838677016	388.02222537456106	400.66677168759037	381.2315428703024
gRNA_2013	RE50	875.4407660838859	400.2064115547658	485.9237103471301	664.9922826287022	177.88067913336198	583.9776030749729	331.3910667268218	313.5761007387441	437.3543315047673	140.1283508928679
gRNA_2661	RE60	740.378395640764	750.594597604789	760.6293254931207	671.8833943657872	889.40339566681	406.0943807415859	378.2180652860466	318.0879870803088	377.4956812767418	437.9010965402122
gRNA_173	RE8	379.5548366467298	338.76393343224987	321.1003412595357	403.99142558660793	314.023992213086	193.50223697729413	208.92045511038765	201.90691378501867	223.02174520441775	156.61403923320532
gRNA_1003	RE27	489.97078912577854	449.19433330109604	553.0739718272612	472.9025429574579	462.0922670224208	515.4274832489359	480.27690829974176	499.69141232828645	415.14870319437074	396.6868756893687
gRNA_5845	RE119	563.9100430179986	490.7095212217149	515.2256426293691	524.5858809855954	581.3418843185294	406.9621037773585	375.8166807445479	403.81382757003735	451.83626301154766	337.9566109769167
BRDN0000737752	NT	486.02736225152677	430.92765061602375	426.0989319375588	406.5755924880148	399.4862179419638	395.6817043123145	413.0381411377779	375.6145379352582	426.73424839979504	307.04594533878407
gRNA_4695	RE101	530.3909145868588	471.6125347782302	522.5511256999289	483.2392105630854	562.4606949133122	521.5015444993443	480.27690829974176	408.325713911602	367.8410602722215	453.35642935927854
gRNA_6965	RE137	335.1912843113978	315.5154281967033	289.35658128711015	346.2783647885211	338.8676624831086	310.64484680659774	246.14191550361764	303.4243564702236	274.1912365283751	312.1977229451395
gRNA_6818	RE133	520.5323474012295	490.7095212217149	507.9001595588094	475.4867098588648	483.9546968600407	606.538402005061	561.9239827106978	554.9620200124535	639.1359104992405	647.063267358243
gRNA_691	RE22	757.1379598563339	761.3885464641498	745.9783593520012	851.9136884971327	824.8098529647511	563.15225021643	597.9447508331784	569.6256506225387	622.7230547915561	666.6400222623936
gRNA_334	RE13	358.85184555690824	362.01243866779646	413.8897934866259	425.5261497649986	413.3986732931765	307.1739546635073	316.9827594778296	340.6474187881321	302.1896374414838	309.1066563813263
gRNA_126	RE7	482.08393537727505	406.0185378636524	481.04005496675694	484.9619884973567	502.8358862652579	560.5490811091122	485.07967738273913	477.13198062046314	523.2804584449975	493.5402946888509
gRNA_312	RE13	624.0473028503376	523.0913677997976	561.6203687429141	523.7244920184597	484.94844367084164	609.1415711123789	590.7405972086824	607.9766845258383	516.5222237418334	591.4240692096042
gRNA_3679	RE80	769.954097197652	680.8490818981493	725.2228239854153	784.725349060554	713.5102101550498	360.97278288140967	395.02775707653757	407.19774232621086	373.63383287493366	372.9886987001337
gRNA_5368	RE111	860.652915305442	711.5703209594072	699.5836332384562	686.5270068070928	713.5102101550498	667.2790145091443	721.616054720362	776.0444507491221	658.445152508281	675.9132219538334
gRNA_680	RE22	153.79364809581782	150.28498027264027	125.75412604460905	146.43612441305618	125.21209816091402	150.9838082244358	172.89968698790702	172.57965256484837	140.95746666599564	172.06937205227163
gRNA_6454	RE127	246.46417964073368	236.6365711475275	208.7762675109529	239.46613286370365	292.1615623754661	253.37512644560488	229.3322237131267	253.7936067130123	194.05788219085701	219.46572603074165
gRNA_3019	RE65	343.0781380599013	377.7882100776316	374.82055044364057	394.5161469481161	313.03024540228506	486.7926230684395	371.0139116615505	397.0459980576904	355.2900529663452	320.4405671153082
gRNA_2807	RE61	201.11477058683866	273.16993651767206	209.99718135604618	229.99085422521176	360.7300923207285	202.17946733502032	254.5467613988631	228.97823183440667	259.70930502159473	348.26016618962757
gRNA_5299	RE111	799.52979875454	818.6795057946039	766.7338947185872	817.4581298117077	788.0412209651176	916.3155257758862	890.9136648960209	871.9220355073712	841.8829515941658	951.0181461332138
gRNA_3150	RE68	590.5281744191979	749.7642938463765	699.5836332384562	636.5664467132266	648.916667452991	273.33275626837514	345.79937397581404	296.6565269578766	334.0498867564006	371.9583431788626
gRNA_1631	RE43	225.76118855091204	226.67292604657897	229.53180287753884	218.79279765244866	250.42419632182805	139.70340875939172	122.47061161643414	111.66918695372541	145.78477716825577	144.24977297795226
gRNA_6521	RE127	684.1845626826766	814.527987002542	848.5351223398377	754.5767352108072	1154.7337941506516	526.70788271398	606.349596728424	672.2710648931348	502.04029223505296	850.0433050486472
gRNA_505	RE18	804.4590823473546	733.9885224365414	739.8737901265348	795.0620166661815	794.997448640724	611.7447402196967	678.3911329733852	565.1137642809741	646.8596073028567	530.63309345461
gRNA_3268	RE71	996.7011424671269	1087.697923520214	949.8709714825809	1039.696483332699	1140.821338799439	658.6017841514182	648.3738262046513	741.077331601996	641.0668347001446	662.5186001773093
gRNA_3837	RE84	480.1122219401492	470.78223101981786	482.2609688118502	506.4967126757473	518.7358352380724	547.5332355725228	523.5018300467185	552.7060768416712	614.0338958874879	439.9618075827544
gRNA_1762	RE46	1022.3334171497632	670.0551330387883	774.059377789147	892.3989699525071	414.3924201039774	591.7871103969264	420.242294762274	403.81382757003735	419.01055159617886	329.713766806748
gRNA_2339	RE55	399.27197101798856	535.5459241759833	539.6439195312349	470.318376056051	450.16730529280994	598.7288946831075	745.6299001353491	701.5983261133051	635.2740620974324	569.7866032629114
gRNA_6162	RE123	593.4857445748867	548.0004805521689	526.2138672352087	590.9128314550385	631.0292248585747	505.0148068196645	541.5122141079588	452.3166057418575	493.35113333098474	513.1170495930016
gRNA_3294	RE71	322.37514697007964	356.2003123589098	361.3904981476143	333.35753028148673	356.7551050775249	334.9410918082311	324.18691310232566	341.77539037352324	359.1519013681533	326.62270024293474
gRNA_3391	RE73	306.6014394730727	335.4427183986004	349.18135969668145	348.00114272279234	313.03024540228506	657.7340611156455	650.77521074615	598.952911842709	636.2395241978844	511.05633855045943
gRNA_1721	RE45	243.50660948504486	283.1335816186206	316.2166858791625	273.92169154912864	269.30538572704523	191.7667909057489	247.342607774367	244.769834029883	222.05628310396574	222.5567925945549
gRNA_2037	RE50	600.3867416048272	438.4003844417351	452.95903652961124	604.6950549292085	349.79887740191856	507.61797592698235	366.2111425785531	369.9746800083024	405.4940821898505	220.49608155201273
gRNA_4095	RE87	353.9225619640935	289.7760116859196	385.8087750494802	376.42697863826794	343.8363965371131	332.3379227009132	273.75783773085277	306.8082712263971	279.98400913108725	259.64959136031405
gRNA_4594	RE97	423.9183889820619	464.9701047109312	539.6439195312349	439.3083732391686	470.04224150882806	468.5704393172145	549.9170600032043	688.0626670886112	571.5535634675988	590.3937136883332
gRNA_1056	RE30	412.0881083593067	471.6125347782302	394.3551719651332	452.2292077462029	515.7545948056697	360.1050598456371	402.2319107010337	429.75717403403416	354.3245908658932	414.2029195509772
gRNA_6960	RE137	331.247857437146	295.5881379948063	266.1592182303376	252.386967370738	272.28662615944796	346.22149127327515	374.61598847379855	346.2872767150879	296.39686483877165	327.6530557642058
gRNA_2200	RE53	557.0090459880581	451.68524457633316	419.99436271209237	524.5858809855954	349.79887740191856	566.6231423595204	509.0935227977262	607.9766845258383	618.861206389748	381.2315428703024
gRNA_3664	RE80	713.7602642395647	794.6006968006449	693.4790640129897	783.0025711262828	651.8979078853937	805.2469771969909	752.8340537598452	789.580109773816	830.2974063887415	725.3702869748456
gRNA_2247	RE55	741.3642523593269	703.2672833752835	824.1168454379718	773.5272924877909	386.56750940155206	711.5328893335479	566.7267517936953	646.327718429138	700.9254849281701	357.53336588106737
gRNA_2155	RE52	106.47252560479694	126.20617127868132	120.87047066423588	111.9805657276312	140.1183003229276	179.61866840493224	144.08307248992253	128.5887607345929	145.78477716825577	137.03728432905464
gRNA_2924	RE64	174.49663918563942	220.86079973769233	163.6024552425011	198.11946244119366	175.89318551176018	257.71374162446796	259.34953048186054	199.65097061423634	201.78157899447322	197.8282600840488
gRNA_3190	RE68	194.21377355689813	282.30327786020825	249.06642439903152	237.7433549294324	281.2303474566561	104.99448732848695	96.05538165994835	102.64541427059609	84.96066483977819	41.2142208508435
gRNA_1068	RE30	688.1279895569284	608.6126549162724	566.5040241232873	474.6253208917292	524.6983161028778	630.8346470066944	600.3461353746771	523.378815621501	612.1029716865838	728.4613535386588
gRNA_368	RE15	641.7927237844705	553.8126068610555	608.0150948564593	521.140325117053	494.8859117788507	407.82982681313115	433.44990974051694	357.5669925689996	436.3888694043153	500.75278333774855
gRNA_3311	RE71	482.08393537727505	543.848961760107	522.5511256999289	512.5264354456966	453.14854572521267	294.15810912691796	292.9689140628425	358.69496415439073	349.497280363633	277.16563522192257
